x,y
1.175000000000000000e+03,6.660000000000000000e+02
1.219000000000000000e+03,6.470000000000000000e+02
1.220000000000000000e+03,6.450000000000000000e+02
1.263000000000000000e+03,6.170000000000000000e+02
1.264000000000000000e+03,6.170000000000000000e+02
1.299000000000000000e+03,5.880000000000000000e+02
1.299000000000000000e+03,5.880000000000000000e+02
1.323000000000000000e+03,5.650000000000000000e+02
1.323000000000000000e+03,5.650000000000000000e+02
1.336000000000000000e+03,5.510000000000000000e+02
1.336000000000000000e+03,5.510000000000000000e+02
1.350000000000000000e+03,5.320000000000000000e+02
1.351000000000000000e+03,5.310000000000000000e+02
1.368000000000000000e+03,5.040000000000000000e+02
1.369000000000000000e+03,5.060000000000000000e+02
1.378000000000000000e+03,4.860000000000000000e+02
1.379000000000000000e+03,4.850000000000000000e+02
1.384000000000000000e+03,4.730000000000000000e+02
1.383000000000000000e+03,4.720000000000000000e+02
1.389000000000000000e+03,4.600000000000000000e+02
1.389000000000000000e+03,4.600000000000000000e+02
1.394000000000000000e+03,4.500000000000000000e+02
1.394000000000000000e+03,4.490000000000000000e+02
1.398000000000000000e+03,4.420000000000000000e+02
1.398000000000000000e+03,4.420000000000000000e+02
1.398000000000000000e+03,4.390000000000000000e+02
1.398000000000000000e+03,4.390000000000000000e+02
1.398000000000000000e+03,4.340000000000000000e+02
1.398000000000000000e+03,4.340000000000000000e+02
1.399000000000000000e+03,4.250000000000000000e+02
1.399000000000000000e+03,4.260000000000000000e+02
1.402000000000000000e+03,4.160000000000000000e+02
1.401000000000000000e+03,4.170000000000000000e+02
1.406000000000000000e+03,4.040000000000000000e+02
1.406000000000000000e+03,4.040000000000000000e+02
1.413000000000000000e+03,3.930000000000000000e+02
1.413000000000000000e+03,3.930000000000000000e+02
1.422000000000000000e+03,3.770000000000000000e+02
1.423000000000000000e+03,3.770000000000000000e+02
1.433000000000000000e+03,3.610000000000000000e+02
1.433000000000000000e+03,3.620000000000000000e+02
1.441000000000000000e+03,3.480000000000000000e+02
1.440000000000000000e+03,3.480000000000000000e+02
1.448000000000000000e+03,3.390000000000000000e+02
1.447000000000000000e+03,3.390000000000000000e+02
1.452000000000000000e+03,3.380000000000000000e+02
1.452000000000000000e+03,3.380000000000000000e+02
1.455000000000000000e+03,3.470000000000000000e+02
1.455000000000000000e+03,3.470000000000000000e+02
1.458000000000000000e+03,3.660000000000000000e+02
1.458000000000000000e+03,3.650000000000000000e+02
1.457000000000000000e+03,3.940000000000000000e+02
1.456000000000000000e+03,3.930000000000000000e+02
1.447000000000000000e+03,4.320000000000000000e+02
1.446000000000000000e+03,4.330000000000000000e+02
1.425000000000000000e+03,4.750000000000000000e+02
1.425000000000000000e+03,4.750000000000000000e+02
1.398000000000000000e+03,5.130000000000000000e+02
1.398000000000000000e+03,5.140000000000000000e+02
1.367000000000000000e+03,5.460000000000000000e+02
1.366000000000000000e+03,5.470000000000000000e+02
1.327000000000000000e+03,5.730000000000000000e+02
1.327000000000000000e+03,5.750000000000000000e+02
1.296000000000000000e+03,5.920000000000000000e+02
1.296000000000000000e+03,5.910000000000000000e+02
1.268000000000000000e+03,6.040000000000000000e+02
1.268000000000000000e+03,6.040000000000000000e+02
1.249000000000000000e+03,6.110000000000000000e+02
1.249000000000000000e+03,6.120000000000000000e+02
1.241000000000000000e+03,6.170000000000000000e+02
1.240000000000000000e+03,6.160000000000000000e+02
1.243000000000000000e+03,6.210000000000000000e+02
1.243000000000000000e+03,6.220000000000000000e+02
1.250000000000000000e+03,6.260000000000000000e+02
1.250000000000000000e+03,6.270000000000000000e+02
1.270000000000000000e+03,6.280000000000000000e+02
1.270000000000000000e+03,6.290000000000000000e+02
1.305000000000000000e+03,6.210000000000000000e+02
1.306000000000000000e+03,6.210000000000000000e+02
1.356000000000000000e+03,6.000000000000000000e+02
1.356000000000000000e+03,5.990000000000000000e+02
1.403000000000000000e+03,5.740000000000000000e+02
1.404000000000000000e+03,5.730000000000000000e+02
1.443000000000000000e+03,5.480000000000000000e+02
1.443000000000000000e+03,5.470000000000000000e+02
1.466000000000000000e+03,5.310000000000000000e+02
1.466000000000000000e+03,5.310000000000000000e+02
1.485000000000000000e+03,5.140000000000000000e+02
1.486000000000000000e+03,5.140000000000000000e+02
1.507000000000000000e+03,4.910000000000000000e+02
1.508000000000000000e+03,4.910000000000000000e+02
1.531000000000000000e+03,4.620000000000000000e+02
1.531000000000000000e+03,4.620000000000000000e+02
1.547000000000000000e+03,4.430000000000000000e+02
1.546000000000000000e+03,4.420000000000000000e+02
1.559000000000000000e+03,4.340000000000000000e+02
1.558000000000000000e+03,4.330000000000000000e+02
1.568000000000000000e+03,4.190000000000000000e+02
1.568000000000000000e+03,4.190000000000000000e+02
1.578000000000000000e+03,4.050000000000000000e+02
1.577000000000000000e+03,4.050000000000000000e+02
1.583000000000000000e+03,4.000000000000000000e+02
1.583000000000000000e+03,4.010000000000000000e+02
1.588000000000000000e+03,3.990000000000000000e+02
1.587000000000000000e+03,3.980000000000000000e+02
1.593000000000000000e+03,3.910000000000000000e+02
1.593000000000000000e+03,3.900000000000000000e+02
1.600000000000000000e+03,3.830000000000000000e+02
1.600000000000000000e+03,3.830000000000000000e+02
1.608000000000000000e+03,3.740000000000000000e+02
1.608000000000000000e+03,3.750000000000000000e+02
1.617000000000000000e+03,3.670000000000000000e+02
1.617000000000000000e+03,3.660000000000000000e+02
1.624000000000000000e+03,3.590000000000000000e+02
1.625000000000000000e+03,3.590000000000000000e+02
1.632000000000000000e+03,3.520000000000000000e+02
1.632000000000000000e+03,3.510000000000000000e+02
1.642000000000000000e+03,3.450000000000000000e+02
1.641000000000000000e+03,3.440000000000000000e+02
1.650000000000000000e+03,3.390000000000000000e+02
1.650000000000000000e+03,3.390000000000000000e+02
1.658000000000000000e+03,3.400000000000000000e+02
1.659000000000000000e+03,3.400000000000000000e+02
1.665000000000000000e+03,3.520000000000000000e+02
1.664000000000000000e+03,3.520000000000000000e+02
1.670000000000000000e+03,3.750000000000000000e+02
1.669000000000000000e+03,3.750000000000000000e+02
1.671000000000000000e+03,4.070000000000000000e+02
1.671000000000000000e+03,4.080000000000000000e+02
1.666000000000000000e+03,4.490000000000000000e+02
1.666000000000000000e+03,4.500000000000000000e+02
1.651000000000000000e+03,5.040000000000000000e+02
1.651000000000000000e+03,5.040000000000000000e+02
1.624000000000000000e+03,5.580000000000000000e+02
1.625000000000000000e+03,5.590000000000000000e+02
1.592000000000000000e+03,6.040000000000000000e+02
1.591000000000000000e+03,6.040000000000000000e+02
1.556000000000000000e+03,6.410000000000000000e+02
1.555000000000000000e+03,6.410000000000000000e+02
1.517000000000000000e+03,6.720000000000000000e+02
1.517000000000000000e+03,6.710000000000000000e+02
1.486000000000000000e+03,6.910000000000000000e+02
1.486000000000000000e+03,6.910000000000000000e+02
1.461000000000000000e+03,7.020000000000000000e+02
1.460000000000000000e+03,7.020000000000000000e+02
1.444000000000000000e+03,7.100000000000000000e+02
1.443000000000000000e+03,7.090000000000000000e+02
1.438000000000000000e+03,7.150000000000000000e+02
1.438000000000000000e+03,7.160000000000000000e+02
1.439000000000000000e+03,7.220000000000000000e+02
1.439000000000000000e+03,7.210000000000000000e+02
1.448000000000000000e+03,7.270000000000000000e+02
1.448000000000000000e+03,7.260000000000000000e+02
1.477000000000000000e+03,7.220000000000000000e+02
1.477000000000000000e+03,7.220000000000000000e+02
1.524000000000000000e+03,7.060000000000000000e+02
1.524000000000000000e+03,7.050000000000000000e+02
1.579000000000000000e+03,6.750000000000000000e+02
1.581000000000000000e+03,6.750000000000000000e+02
1.630000000000000000e+03,6.420000000000000000e+02
1.631000000000000000e+03,6.420000000000000000e+02
1.670000000000000000e+03,6.100000000000000000e+02
1.671000000000000000e+03,6.100000000000000000e+02
1.694000000000000000e+03,5.880000000000000000e+02
1.694000000000000000e+03,5.880000000000000000e+02
1.708000000000000000e+03,5.700000000000000000e+02
1.709000000000000000e+03,5.700000000000000000e+02
1.728000000000000000e+03,5.440000000000000000e+02
1.728000000000000000e+03,5.430000000000000000e+02
1.748000000000000000e+03,5.090000000000000000e+02
1.748000000000000000e+03,5.090000000000000000e+02
1.758000000000000000e+03,4.880000000000000000e+02
1.758000000000000000e+03,4.880000000000000000e+02
1.763000000000000000e+03,4.770000000000000000e+02
1.763000000000000000e+03,4.770000000000000000e+02
1.768000000000000000e+03,4.620000000000000000e+02
1.767000000000000000e+03,4.620000000000000000e+02
1.773000000000000000e+03,4.430000000000000000e+02
1.774000000000000000e+03,4.420000000000000000e+02
1.776000000000000000e+03,4.360000000000000000e+02
1.775000000000000000e+03,4.350000000000000000e+02
1.775000000000000000e+03,4.390000000000000000e+02
1.774000000000000000e+03,4.390000000000000000e+02
1.776000000000000000e+03,4.390000000000000000e+02
1.776000000000000000e+03,4.390000000000000000e+02
1.780000000000000000e+03,4.320000000000000000e+02
1.779000000000000000e+03,4.320000000000000000e+02
1.781000000000000000e+03,4.250000000000000000e+02
1.781000000000000000e+03,4.250000000000000000e+02
1.782000000000000000e+03,4.160000000000000000e+02
1.780000000000000000e+03,4.150000000000000000e+02
1.781000000000000000e+03,4.010000000000000000e+02
